subj,task,session,list,word,category,intrusion,rectime
R1130M,catFR1,0,6,FLOOR,Building,0,6.468
R1130M,catFR1,0,6,LADLE,KitchenTools,0,12.287
R1130M,catFR1,0,8,STAPLER,OfficeSupplies,0,2.554
R1130M,catFR1,0,8,LEVEL,X,1,4.591
R1130M,catFR1,0,9,BOOKCASE,Furniture,0,1.929
R1130M,catFR1,0,9,PANDA,Zoo,0,5.487
R1130M,catFR1,0,9,GIRAFFE,Zoo,0,6.195
R1130M,catFR1,0,9,CHEETAH,Zoo,0,6.97
R1130M,catFR1,0,10,CORKSCREW,KitchenTools,0,2.344
R1130M,catFR1,0,10,TURTLE,X,1,10.026
R1131M,catFR1,0,1,COW,FarmAnimals,0,1.77
R1131M,catFR1,0,1,CALF,FarmAnimals,0,2.697
R1131M,catFR1,0,1,HEAD,BodyParts,0,4.544
R1131M,catFR1,0,1,FOOT,BodyParts,0,4.929
R1131M,catFR1,0,1,HAND,BodyParts,0,6.529
R1131M,catFR1,0,1,PINE,Trees,0,7.113
R1131M,catFR1,0,1,EVERGREEN,Trees,0,8.292
R1131M,catFR1,0,1,CYPRESS,Trees,0,12.492
R1131M,catFR1,0,1,NOSE,BodyParts,0,17.687
R1131M,catFR1,0,1,SHEEP,FarmAnimals,0,22.972
R1131M,catFR1,0,2,IRON,Appliances,0,2.365
R1131M,catFR1,0,2,SCREWDRIVER,Tools,0,6.808
R1131M,catFR1,0,2,AXE,Tools,0,12.608
R1131M,catFR1,0,2,OVEN,Appliances,0,25.942
R1131M,catFR1,0,2,BLENDER,Appliances,0,27.766
R1131M,catFR1,0,3,FISH,OceanAnimals,0,0.976
R1131M,catFR1,0,3,JELLYFISH,OceanAnimals,0,1.825
R1131M,catFR1,0,3,MICROWAVE,Electronics,0,4.219
R1131M,catFR1,0,3,PHONE,Electronics,0,5.946
R1131M,catFR1,0,3,SAW,Tools,0,8.198
R1131M,catFR1,0,3,SANDER,Tools,0,9.442
R1131M,catFR1,0,3,PLANKTON,OceanAnimals,0,13.681
R1131M,catFR1,0,3,WHALE,OceanAnimals,0,15.431
R1131M,catFR1,0,4,BANANA,Fruit,0,1.738
R1131M,catFR1,0,4,CHERRY,Fruit,0,2.657
R1131M,catFR1,0,4,ORANGE,Fruit,0,6.251
R1131M,catFR1,0,5,MOPED,Vehicles,0,2.186
R1131M,catFR1,0,5,BOAT,Vehicles,0,5.253
R1131M,catFR1,0,6,DRESSER,Furniture,0,2.64
R1131M,catFR1,0,6,CHAIR,Furniture,0,4.329
R1131M,catFR1,0,6,COUCH,Furniture,0,6.423
R1131M,catFR1,0,6,PIANO,Instruments,0,8.912
R1131M,catFR1,0,6,FLUTE,Instruments,0,13.122
R1131M,catFR1,0,6,TROMBONE,Instruments,0,25.059
R1131M,catFR1,0,7,VIOLIN,Instruments,0,18.903
R1131M,catFR1,0,8,ROOM,Building,0,1.176
R1131M,catFR1,0,8,ROOF,Building,0,2.479
R1131M,catFR1,0,8,HALLWAY,Building,0,3.677
R1131M,catFR1,0,8,WALL,Building,0,5.341
R1131M,catFR1,0,8,SOCKS,Clothing,0,11.19
R1131M,catFR1,0,8,BLOUSE,Clothing,0,13.124
R1131M,catFR1,0,8,THUNDERSTORM,Weather,0,15.552
R1131M,catFR1,0,8,LIGHTNING,Weather,0,16.651
R1131M,catFR1,0,8,DRIZZLE,Weather,0,18.414
R1131M,catFR1,0,8,CLOUD,Weather,0,21.098
R1131M,catFR1,0,9,COFFEE,Beverages,0,1.786
R1131M,catFR1,0,9,TEA,Beverages,0,2.419
R1131M,catFR1,0,9,FOOTBALL,Toys,0,4.067
R1131M,catFR1,0,9,BASEBALL,Toys,0,5.564
R1131M,catFR1,0,9,BROWNIES,Desserts,0,7.69
R1131M,catFR1,0,9,COOKIE,Desserts,0,9.452
R1131M,catFR1,0,9,COBBLER,Desserts,0,11.998
R1131M,catFR1,0,9,LEMONADE,Beverages,0,24.031
R1131M,catFR1,0,9,SODA,Beverages,0,25.359
R1131M,catFR1,0,10,FLY,Insects,0,1.747
R1131M,catFR1,0,10,BUTTERFLY,Insects,0,2.34
R1131M,catFR1,0,10,PIGEON,Birds,0,6.022
R1131M,catFR1,0,11,ELEPHANT,Zoo,0,2.112
R1131M,catFR1,0,11,ANT,Insects,0,3.669
R1131M,catFR1,0,11,ORANGUTAN,Zoo,0,5.281
R1131M,catFR1,0,11,GNAT,Insects,0,8.866
R1131M,catFR1,0,11,SNOW,Weather,0,13.303
R1131M,catFR1,0,11,HURRICANE,Weather,0,14.28
R1131M,catFR1,0,11,TORNADO,Weather,0,18.991
R1131M,catFR1,0,12,WRENCH,Tools,0,4.272
R1131M,catFR1,0,12,STREAM,Landscapes,0,11.815
R1131M,catFR1,0,12,WOODS,Landscapes,0,13.732
R1131M,catFR1,0,12,LAKE,Landscapes,0,17.902
R1131M,catFR1,0,12,BEACH,Landscapes,0,18.837
R1131M,catFR1,0,12,SHOES,Clothing,0,22.139
R1131M,catFR1,0,12,PANTS,Clothing,0,22.912
R1131M,catFR1,0,13,BASKETBALL,Toys,0,3.753
R1131M,catFR1,0,13,BLOCKS,Toys,0,5.137
R1131M,catFR1,0,14,GRATER,KitchenTools,0,3.409
R1131M,catFR1,0,14,JUICE,Beverages,0,8.093
R1131M,catFR1,0,14,RUM,Beverages,0,10.001
R1131M,catFR1,0,14,SODA,X,5,13.408
R1131M,catFR1,0,14,WHISK,KitchenTools,0,21.407
R1131M,catFR1,0,15,HEN,FarmAnimals,0,1.437
R1131M,catFR1,0,15,ROOSTER,FarmAnimals,0,2.171
R1131M,catFR1,0,15,PIG,FarmAnimals,0,4.871
R1131M,catFR1,0,15,GOAT,FarmAnimals,0,5.6
R1131M,catFR1,0,15,PLANE,Vehicles,0,7.836
R1131M,catFR1,0,15,BUS,Vehicles,0,9.128
R1131M,catFR1,0,16,WIND,Weather,0,3.044
R1131M,catFR1,0,16,RAIN,Weather,0,8.563
R1131M,catFR1,0,16,HUMIDITY,Weather,0,9.743
R1131M,catFR1,0,16,THUNDER,Weather,0,14.243
R1131M,catFR1,0,16,ORGAN,Instruments,0,19.67
R1135E,catFR1,0,1,LEG,BodyParts,0,2.565
R1135E,catFR1,0,1,FLOOR,Building,0,3.677
R1135E,catFR1,0,1,THUNDER,Weather,0,7.022
R1135E,catFR1,0,1,LIGHTNING,Weather,0,8.391
R1135E,catFR1,0,1,ARM,BodyParts,0,24.595
R1135E,catFR1,0,2,SPOON,KitchenTools,0,1.769
R1135E,catFR1,0,2,SPATULA,KitchenTools,0,2.615
R1135E,catFR1,0,2,CELERY,Vegetables,0,4.596
R1135E,catFR1,0,2,TONGS,KitchenTools,0,7.668
R1135E,catFR1,0,2,FORK,KitchenTools,0,24.745
R1135E,catFR1,0,3,CIDER,X,-1,5.865
R1135E,catFR1,0,3,MILK,Beverages,0,6.839
R1135E,catFR1,0,3,EGGS,X,-1,11.874
R1135E,catFR1,0,3,FOLDER,X,1,15.376
R1135E,catFR1,0,4,TRUMPET,Instruments,0,4.085
R1135E,catFR1,0,4,TUBA,Instruments,0,6.546
R1135E,catFR1,0,4,LADYBUG,Insects,0,8.418
R1135E,catFR1,0,4,ROSE,Flowers,0,13.896
R1135E,catFR1,0,4,DAFFODIL,Flowers,0,17.481
R1135E,catFR1,0,5,TORNADO,Weather,0,7.006
R1135E,catFR1,0,6,HAMMER,Tools,0,2.19
R1135E,catFR1,0,6,PLIERS,Tools,0,3.016
R1135E,catFR1,0,6,TROMBONE,Instruments,0,5.121
R1135E,catFR1,0,6,BASS,Instruments,0,7.817
R1135E,catFR1,0,6,THUNDERSTORM,X,1,17.581
R1135E,catFR1,0,7,CAR,Vehicles,0,1.436
R1135E,catFR1,0,7,TRUCK,Vehicles,0,2.193
R1135E,catFR1,0,7,VAN,Vehicles,0,2.871
R1135E,catFR1,0,7,SCREWDRIVER,Tools,0,4.314
R1135E,catFR1,0,7,SANDER,Tools,0,8.257
R1135E,catFR1,0,8,SUNFLOWER,Flowers,0,2.37
R1135E,catFR1,0,8,DAFFODIL,X,4,7.15
R1135E,catFR1,0,8,VAN,X,1,15.251
R1135E,catFR1,0,9,ROSE,X,5,15.954
R1135E,catFR1,0,10,FLY,X,1,24.655
R1135E,catFR1,0,12,FRISBEE,Toys,0,3.24
R1135E,catFR1,0,12,FOOTBALL,Toys,0,4.905
R1135E,catFR1,0,13,CELLO,Instruments,0,2.588
R1135E,catFR1,0,16,CEILING,Building,0,5.281
R1135E,catFR1,0,16,BUG,X,-1,16.734
R1135E,catFR1,0,17,CHEETAH,Zoo,0,2.284
R1135E,catFR1,0,17,LION,Zoo,0,14.05
R1135E,catFR1,0,19,CHEETAH,X,2,5.121
R1135E,catFR1,0,19,MONKEY,Zoo,0,5.92
R1135E,catFR1,0,19,OCTOPUS,OceanAnimals,0,17.538
R1135E,catFR1,0,19,OCEAN,X,4,19.08
R1135E,catFR1,0,19,DOLPHIN,OceanAnimals,0,20.072
R1135E,catFR1,0,21,RADIO,Electronics,0,1.673
R1135E,catFR1,0,22,STOVE,Appliances,0,1.825
R1135E,catFR1,0,22,MOPED,Vehicles,0,4.462
R1135E,catFR1,0,22,BLENDER,Appliances,0,10.001
R1135E,catFR1,0,22,OVEN,X,-1,16.555
R1135E,catFR1,0,22,REFRIGERATOR,X,2,25.471
R1135E,catFR1,0,23,CUCUMBER,Vegetables,0,17.859
R1135E,catFR1,0,23,LETTUCE,X,21,18.776
R1135E,catFR1,0,24,CORKSCREW,KitchenTools,0,10.385
R1135E,catFR1,0,25,OVEN,Appliances,0,10.717
R1135E,catFR1,1,1,DISHWASHER,Appliances,0,1.989
R1135E,catFR1,1,1,LADLE,KitchenTools,0,3.193
R1135E,catFR1,1,1,CORKSCREW,KitchenTools,0,7.288
R1135E,catFR1,1,1,OVEN,Appliances,0,11.689
R1135E,catFR1,1,2,DAFFODIL,Flowers,0,6.174
R1135E,catFR1,1,2,DAISY,Flowers,0,7.361
R1135E,catFR1,1,2,VAN,Vehicles,0,9.696
R1135E,catFR1,1,2,DISHWASHER,X,1,16.111
R1135E,catFR1,1,3,FINGERS,BodyParts,0,4.318
R1135E,catFR1,1,3,ELBOW,BodyParts,0,6.169
R1135E,catFR1,1,3,KNEE,BodyParts,0,13.465
R1135E,catFR1,1,3,DAISY,X,1,28.749
R1135E,catFR1,1,4,GORILLA,Zoo,0,16.621
R1135E,catFR1,1,4,CHEETAH,Zoo,0,21.913
R1135E,catFR1,1,6,THUNDERSTORM,Weather,0,11.431
R1135E,catFR1,1,9,RATCHET,Tools,0,5.408
R1135E,catFR1,1,9,HAMMER,Tools,0,7.087
R1135E,catFR1,1,9,SCREWDRIVER,X,-1,19.42
R1135E,catFR1,1,10,DOLLHOUSE,Toys,0,17.946
R1135E,catFR1,1,11,ATTIC,X,1,9.79
R1135E,catFR1,1,12,UNDERWEAR,Clothing,0,20.508
R1135E,catFR1,1,13,CYLINDER,X,-1,2.055
R1135E,catFR1,1,13,WINE,X,2,5.303
R1135E,catFR1,1,13,LEG,BodyParts,0,10.849
R1135E,catFR1,1,14,TOASTER,Appliances,0,2.444
R1135E,catFR1,1,14,MIXER,Appliances,0,3.645
R1135E,catFR1,1,14,STOVE,Appliances,0,5.154
R1135E,catFR1,1,14,DRUM,Instruments,0,7.781
R1135E,catFR1,1,14,THUNDER,Weather,0,20.833
R1135E,catFR1,1,14,TRUMPET,Instruments,0,29.549
R1135E,catFR1,1,15,SCREWDRIVER,Tools,0,1.713
R1135E,catFR1,1,15,DRUM,X,1,13.756
R1135E,catFR1,1,15,CAULIFLOWER,Vegetables,0,20.934
R1135E,catFR1,1,15,RAIN,Weather,0,24.725
R1135E,catFR1,1,16,EYE,BodyParts,0,3.374
R1135E,catFR1,1,16,TOE,BodyParts,0,7.949
R1135E,catFR1,1,16,CABBAGE,Vegetables,0,15.198
R1135E,catFR1,1,17,BLENDER,X,16,3.502
R1135E,catFR1,1,18,BUS,Vehicles,0,2.936
R1135E,catFR1,1,18,CAR,Vehicles,0,4.567
R1135E,catFR1,1,18,TRAIN,Vehicles,0,16.564
R1135E,catFR1,1,19,SEAGULL,Birds,0,2.359
R1135E,catFR1,1,19,BEACH,Landscapes,0,12.636
R1135E,catFR1,1,19,CALCULATOR,Electronics,0,22.493
R1135E,catFR1,1,19,COMPUTER,Electronics,0,26.841
R1135E,catFR1,1,20,SEAGULL,X,1,10.394
R1135E,catFR1,1,20,REFRIGERATOR,Appliances,0,18.809
R1135E,catFR1,1,20,RECLINER,Furniture,0,29.374
R1135E,catFR1,1,21,CRAB,OceanAnimals,0,3.502
R1135E,catFR1,1,21,SQUID,OceanAnimals,0,5.071
R1135E,catFR1,1,21,SEAGULL,X,2,18.868
R1135E,catFR1,1,22,OCTOPUS,OceanAnimals,0,5.914
R1135E,catFR1,1,22,CRAB,X,1,15.24
R1135E,catFR1,1,23,OCTOPUS,X,1,8.352
R1135E,catFR1,1,24,ERASER,OfficeSupplies,0,26.23
R1135E,catFR1,1,25,MOSQUITO,Insects,0,21.49
R1135E,catFR1,1,25,BUTTERFLY,Insects,0,28.79
R1138T,catFR1,0,1,CROWBAR,Tools,0,1.284
R1138T,catFR1,0,1,MOPED,Vehicles,0,9.495
R1138T,catFR1,0,1,CAR,X,-1,28.491
R1138T,catFR1,0,2,ERASER,OfficeSupplies,0,1.457
R1138T,catFR1,0,2,CHAIR,X,-1,10.68
R1138T,catFR1,0,2,STAIRS,Building,0,21.257
R1138T,catFR1,0,3,FOREST,Landscapes,0,2.197
R1138T,catFR1,0,3,LADLE,KitchenTools,0,4.422
R1138T,catFR1,0,4,CAR,X,-1,2.919
R1138T,catFR1,0,4,RECLINER,Furniture,0,5.672
R1138T,catFR1,0,4,BED,Furniture,0,9.216
R1138T,catFR1,0,4,SHELF,Furniture,0,14.78
R1138T,catFR1,0,5,KNEE,BodyParts,0,2.143
R1138T,catFR1,0,5,PIE,X,-1,2.925
R1138T,catFR1,0,5,WIND,Weather,0,4.537
R1138T,catFR1,0,5,CALCULATOR,X,1,11.65
R1138T,catFR1,0,5,COFFEE,Beverages,0,19.075
R1138T,catFR1,0,6,STEREO,Electronics,0,1.082
R1138T,catFR1,0,6,TABLET,Electronics,0,3.079
R1138T,catFR1,0,7,PIE,Desserts,0,1.295
R1138T,catFR1,0,7,COBBLER,Desserts,0,2.649
R1138T,catFR1,0,7,EVERGREEN,Trees,0,26.178
R1138T,catFR1,0,8,HEN,FarmAnimals,0,1.458
R1138T,catFR1,0,9,BEE,Insects,0,0.892
R1138T,catFR1,0,9,ROACH,Insects,0,1.637
R1138T,catFR1,0,9,COLANDER,KitchenTools,0,4.469
R1138T,catFR1,0,9,WHISK,KitchenTools,0,13.546
R1138T,catFR1,0,10,THUNDER,Weather,0,1.41
R1138T,catFR1,0,10,CLOUD,Weather,0,2.364
R1138T,catFR1,0,10,RAIN,Weather,0,4.329
R1138T,catFR1,0,11,REFRIGERATOR,Appliances,0,1.383
R1138T,catFR1,0,11,FOOTBALL,Toys,0,3.527
R1138T,catFR1,0,11,JEANS,Clothing,0,11.094
R1138T,catFR1,0,12,PAPER,OfficeSupplies,0,1.39
R1138T,catFR1,0,12,RULER,OfficeSupplies,0,2.436
R1138T,catFR1,0,12,COAT,Clothing,0,4.414
R1138T,catFR1,0,13,SLINKY,Toys,0,1.811
R1138T,catFR1,0,13,BASKETBALL,Toys,0,5.545
R1138T,catFR1,0,14,STRAWBERRY,Fruit,0,3.876
R1138T,catFR1,0,15,RUM,Beverages,0,3.562
R1138T,catFR1,0,16,CHIMPANZEE,Zoo,0,2.108
R1138T,catFR1,0,17,TELEVISION,Electronics,0,2.361
R1138T,catFR1,0,17,TEA,Beverages,0,6.277
R1138T,catFR1,0,17,WINE,Beverages,0,19.337
R1138T,catFR1,0,17,CAULIFLOWER,Vegetables,0,29.32
R1138T,catFR1,0,19,SCREWDRIVER,Tools,0,1.632
R1138T,catFR1,0,20,LOBSTER,OceanAnimals,0,1.53
R1138T,catFR1,0,21,ELEPHANT,Zoo,0,2.046
R1138T,catFR1,0,22,NIGHTSTAND,Furniture,0,2.192
R1138T,catFR1,0,22,FUDGE,Desserts,0,6.036
R1138T,catFR1,0,23,BANANA,Fruit,0,1.824
R1138T,catFR1,0,24,PINE,Trees,0,2.941
R1138T,catFR1,0,24,MAPLE,Trees,0,6.507
R1138T,catFR1,0,25,THUNDERSTORM,Weather,0,1.74
R1138T,catFR1,0,25,TORNADO,Weather,0,2.875
R1138T,catFR1,0,25,BASEBALL,Toys,0,4.737
R1138T,catFR1,0,25,DAISY,Flowers,0,12.711
R1138T,catFR1,0,25,HOUSE,X,-1,13.025
R1141T,catFR1,0,1,CAMEL,X,-1,1.023
R1141T,catFR1,0,1,BUTTERFLY,Insects,0,2.521
R1141T,catFR1,0,1,MOSQUITO,Insects,0,3.228
R1141T,catFR1,0,1,CRICKET,Insects,0,4.329
R1141T,catFR1,0,2,LADLE,KitchenTools,0,1.113
R1141T,catFR1,0,2,FORK,KitchenTools,0,9.054
R1141T,catFR1,0,3,SNOW,Weather,0,1.429
R1141T,catFR1,0,3,DRIZZLE,Weather,0,2.885
R1141T,catFR1,0,3,SCREWDRIVER,Tools,0,6.865
R1141T,catFR1,0,3,HAMMER,Tools,0,8.411
R1141T,catFR1,0,3,WINDY,X,-1,10.558
R1141T,catFR1,0,4,BROCCOLI,Vegetables,0,1.164
R1141T,catFR1,0,4,CUCUMBER,Vegetables,0,2.075
R1141T,catFR1,0,4,ELM,Trees,0,6.484
R1141T,catFR1,0,4,CAULIFLOWER,Vegetables,0,22.241
R1141T,catFR1,0,4,DUCK,Birds,0,26.982
R1141T,catFR1,0,5,LILY,Flowers,0,1.488
R1141T,catFR1,0,5,DAFFODIL,Flowers,0,2.837
R1141T,catFR1,0,5,ROSE,Flowers,0,3.929
R1141T,catFR1,0,5,LADYBUG,Insects,0,14.026
R1141T,catFR1,0,5,SPIDER,Insects,0,15.546
R1141T,catFR1,0,6,FOOT,BodyParts,0,1.312
R1141T,catFR1,0,6,HAND,BodyParts,0,2.124
R1141T,catFR1,0,6,FINGERS,BodyParts,0,3.347
R1141T,catFR1,0,7,CABINET,Furniture,0,2.581
R1141T,catFR1,0,7,SHELF,Furniture,0,3.987
R1141T,catFR1,0,7,PLIERS,Tools,0,7.8
R1141T,catFR1,0,7,REFRIGERATOR,X,1,19.917
R1141T,catFR1,0,8,HICKORY,Trees,0,1.291
R1141T,catFR1,0,8,MAPLE,Trees,0,2.419
R1141T,catFR1,0,8,COUCH,Furniture,0,3.831
R1141T,catFR1,0,8,SOFA,Furniture,0,10.155
R1141T,catFR1,0,8,CHAIR,X,-1,12.282
R1141T,catFR1,0,8,WILLOW,Trees,0,18.403
R1141T,catFR1,0,9,ELEPHANT,Zoo,0,1.158
R1141T,catFR1,0,9,CHIMPANZEE,Zoo,0,2.195
R1141T,catFR1,0,9,LADYBUG,X,4,4.345
R1141T,catFR1,0,9,MOTH,Insects,0,5.742
R1141T,catFR1,0,9,GIRAFFE,Zoo,0,14.284
R1141T,catFR1,0,9,ZEBRA,Zoo,0,16.842
R1141T,catFR1,0,9,CRICKET,X,8,28.513
R1141T,catFR1,0,10,GORILLA,Zoo,0,2.97
R1141T,catFR1,0,10,PANDA,Zoo,0,4.004
R1141T,catFR1,0,11,KNIFE,KitchenTools,0,4.718
R1141T,catFR1,0,11,PEELER,KitchenTools,0,6.994
R1141T,catFR1,0,11,CORKSCREW,KitchenTools,0,9.177
R1141T,catFR1,0,11,PIG,FarmAnimals,0,13.191
R1141T,catFR1,0,11,CHICKEN,FarmAnimals,0,14.99
R1141T,catFR1,0,11,ROOSTER,FarmAnimals,0,16.726
R1141T,catFR1,0,12,FOOTBALL,Toys,0,22.103
R1141T,catFR1,0,12,DOLL,Toys,0,24.012
R1141T,catFR1,0,12,TRUMPET,X,6,27.098
R1141T,catFR1,0,13,JUICE,Beverages,0,2.91
R1141T,catFR1,0,13,LIME,Fruit,0,4.677
R1141T,catFR1,0,13,APPLE,Fruit,0,6.634
R1141T,catFR1,0,13,LEMON,Fruit,0,8.677
R1141T,catFR1,0,13,WATER,Beverages,0,10.295
R1141T,catFR1,0,14,CHAIR,Furniture,0,1.366
R1141T,catFR1,0,14,NIGHTSTAND,Furniture,0,2.796
R1141T,catFR1,0,14,COMPUTER,Electronics,0,4.508
R1141T,catFR1,0,14,STAPLER,OfficeSupplies,0,8.479
R1141T,catFR1,0,14,FOLDER,OfficeSupplies,0,11.177
R1141T,catFR1,0,14,PRINTER,Electronics,0,23.545
R1141T,catFR1,0,14,BOOKCASE,X,7,26.845
R1141T,catFR1,0,15,RATCHET,Tools,0,1.806
R1141T,catFR1,0,15,SAW,Tools,0,2.725
R1141T,catFR1,0,15,COBBLER,Desserts,0,5.396
R1141T,catFR1,0,15,CHEESECAKE,Desserts,0,9.371
R1141T,catFR1,0,16,GOAT,FarmAnimals,0,1.586
R1141T,catFR1,0,16,SHEEP,FarmAnimals,0,2.551
R1141T,catFR1,0,16,CALF,FarmAnimals,0,6.33
R1141T,catFR1,0,16,GORILLA,X,6,12.614
R1141T,catFR1,0,16,ORANGUTAN,Zoo,0,28.284
R1141T,catFR1,0,18,BROWNIES,Desserts,0,1.164
R1141T,catFR1,0,18,PUDDING,Desserts,0,2.245
R1141T,catFR1,0,18,COOKIE,Desserts,0,3.891
R1141T,catFR1,0,18,HURRICANE,Weather,0,24.858
R1141T,catFR1,0,18,TORNADO,Weather,0,27.836
R1141T,catFR1,0,19,PEAR,Fruit,0,2.115
R1141T,catFR1,0,19,POTATO,Vegetables,0,8.209
R1141T,catFR1,0,19,GRAPE,Fruit,0,13.337
R1141T,catFR1,0,20,MOUNTAIN,Landscapes,0,1.29
R1141T,catFR1,0,20,VALLEY,Landscapes,0,2.728
R1141T,catFR1,0,20,BLUEBERRY,Fruit,0,5.343
R1141T,catFR1,0,21,DRESS,Clothing,0,1.604
R1141T,catFR1,0,21,JACKET,Clothing,0,2.805
R1141T,catFR1,0,21,PANTS,X,4,19.517
R1141T,catFR1,0,22,BARBIE,Toys,0,1.33
R1141T,catFR1,0,22,KNEE,BodyParts,0,3.025
R1141T,catFR1,0,22,ELBOW,BodyParts,0,5.011
R1141T,catFR1,0,22,FRISBEE,Toys,0,13.127
R1141T,catFR1,0,23,HEN,FarmAnimals,0,2.258
R1141T,catFR1,0,23,COW,FarmAnimals,0,3.408
R1141T,catFR1,0,24,RUM,Beverages,0,1.735
R1141T,catFR1,0,24,TEA,Beverages,0,3.185
R1141T,catFR1,0,24,TURTLE,OceanAnimals,0,18.577
R1141T,catFR1,0,24,DOLPHIN,OceanAnimals,0,21.98
R1141T,catFR1,0,25,SPARROW,Birds,0,1.344
R1141T,catFR1,0,25,SEAGULL,Birds,0,3.077
R1141T,catFR1,0,25,PIGEON,Birds,0,5.292
R1141T,catFR1,1,1,HEN,FarmAnimals,0,1.252
R1141T,catFR1,1,1,BULL,FarmAnimals,0,3.111
R1141T,catFR1,1,1,BASS,Instruments,0,4.739
R1141T,catFR1,1,1,CELLO,Instruments,0,6.055
R1141T,catFR1,1,1,WAGON,X,-1,27.146
R1141T,catFR1,1,2,ROSE,Flowers,0,1.355
R1141T,catFR1,1,2,DAISY,Flowers,0,5.804
R1141T,catFR1,1,2,LILY,X,-1,9.438
R1141T,catFR1,1,2,BOX,X,-1,17.21
R1141T,catFR1,1,3,SUNFLOWER,Flowers,0,2.037
R1141T,catFR1,1,3,LILY,X,-1,5.052
R1141T,catFR1,1,3,FRISBEE,Toys,0,14.681
R1141T,catFR1,1,3,TURTLE,OceanAnimals,0,16.587
R1141T,catFR1,1,4,PINE,Trees,0,2.914
R1141T,catFR1,1,4,CEDAR,Trees,0,4.341
R1141T,catFR1,1,4,STEREO,Electronics,0,5.799
R1141T,catFR1,1,4,PHONE,Electronics,0,14.661
R1141T,catFR1,1,5,HAMMER,Tools,0,1.368
R1141T,catFR1,1,5,AXE,Tools,0,2.871
R1141T,catFR1,1,5,BEAR,Zoo,0,4.391
R1141T,catFR1,1,5,ORCHID,Flowers,0,5.941
R1141T,catFR1,1,5,LILY,Flowers,0,7.52
R1141T,catFR1,1,5,SHOVEL,Tools,0,13.238
R1141T,catFR1,1,5,GIRAFFE,Zoo,0,23.745
R1141T,catFR1,1,5,MONKEY,Zoo,0,24.641
R1141T,catFR1,1,6,HICKORY,Trees,0,1.522
R1141T,catFR1,1,6,MAPLE,Trees,0,2.982
R1141T,catFR1,1,6,OAK,Trees,0,4.297
R1141T,catFR1,1,7,ELBOW,BodyParts,0,1.636
R1141T,catFR1,1,7,NOSE,BodyParts,0,3.116
R1141T,catFR1,1,7,ROOF,Building,0,4.677
R1141T,catFR1,1,7,MOUTH,X,-1,18.308
R1141T,catFR1,1,8,LION,Zoo,0,1.262
R1141T,catFR1,1,8,PANDA,Zoo,0,2.771
R1141T,catFR1,1,8,PEELER,KitchenTools,0,7.851
R1141T,catFR1,1,8,GRATER,KitchenTools,0,9.028
R1141T,catFR1,1,8,SPATULA,KitchenTools,0,11.498
R1141T,catFR1,1,8,ELEPHANT,Zoo,0,24.108
R1141T,catFR1,1,9,MOUSSE,Desserts,0,1.554
R1141T,catFR1,1,9,CAKE,Desserts,0,3.23
R1141T,catFR1,1,9,SEAGULL,Birds,0,14.984
R1141T,catFR1,1,10,CHEETAH,Zoo,0,1.531
R1141T,catFR1,1,10,CHIMPANZEE,Zoo,0,4.5
R1141T,catFR1,1,10,GORILLA,Zoo,0,7.871
R1141T,catFR1,1,10,FOOT,BodyParts,0,10.016
R1141T,catFR1,1,10,HAND,BodyParts,0,12.028
R1141T,catFR1,1,10,LEG,BodyParts,0,13.962
R1141T,catFR1,1,10,KNEE,BodyParts,0,15.897
R1141T,catFR1,1,11,CREEK,Landscapes,0,1.605
R1141T,catFR1,1,11,LAKE,Landscapes,0,3.202
R1141T,catFR1,1,11,BEACH,Landscapes,0,4.449
R1141T,catFR1,1,11,SQUID,OceanAnimals,0,5.44
R1141T,catFR1,1,11,OCTOPUS,OceanAnimals,0,7.221
R1141T,catFR1,1,11,TRUMPET,Instruments,0,10.998
R1141T,catFR1,1,11,TROMBONE,Instruments,0,12.698
R1141T,catFR1,1,11,VIOLIN,Instruments,0,18.898
R1141T,catFR1,1,12,PIGEON,Birds,0,1.46
R1141T,catFR1,1,12,CROW,Birds,0,2.524
R1141T,catFR1,1,12,BLOUSE,Clothing,0,3.879
R1141T,catFR1,1,12,SHOES,Clothing,0,5.266
R1141T,catFR1,1,12,SCREWDRIVER,Tools,0,7.211
R1141T,catFR1,1,13,VALLEY,Landscapes,0,2.924
R1141T,catFR1,1,13,RIVER,Landscapes,0,5.463
R1141T,catFR1,1,13,OCEAN,Landscapes,0,8.02
R1141T,catFR1,1,13,CEILING,Building,0,10.638
R1141T,catFR1,1,13,FLOOR,Building,0,11.772
R1141T,catFR1,1,13,WALL,Building,0,13.534
R1141T,catFR1,1,13,ATTIC,Building,0,16.142
R1141T,catFR1,1,13,PEAK,X,-1,23.118
R1141T,catFR1,1,13,CLOUD,Weather,0,28.678
R1141T,catFR1,1,14,CUCUMBER,Vegetables,0,2.591
R1141T,catFR1,1,14,ONION,Vegetables,0,4.315
R1141T,catFR1,1,14,CHAIR,Furniture,0,5.855
R1141T,catFR1,1,14,DESK,Furniture,0,7.62
R1141T,catFR1,1,14,CABINET,Furniture,0,11.167
R1141T,catFR1,1,15,CORKSCREW,KitchenTools,0,1.739
R1141T,catFR1,1,15,TELEVISION,Electronics,0,3.265
R1141T,catFR1,1,15,CABBAGE,Vegetables,0,5.366
R1141T,catFR1,1,15,FORK,KitchenTools,0,8.668
R1141T,catFR1,1,15,STRAINER,KitchenTools,0,21.993
R1141T,catFR1,1,16,BEER,Beverages,0,1.599
